"BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE"
"C14066",0.0428902593669938,1,0.162461457145729,0.192320402342911,0.00568088888888889,0,1,1,0.416667,0,0,0.226256983240223,0.332220367278798,0.166699980948983,0.00253308383995926,1,1
"C14067",0.166843960410694,1,0.119856882921282,0.133231439173234,0.0198688888888889,0,1,1,1,0,0,0.279329608938547,0.198664440734558,0.13183466554141,0.0193122704813584,0,1
"C14068",0.000747494219776343,0.545455,0.00529837435360873,0,0.011548,0,0.583333,0,0.416667,0,0,0.0195530726256983,0.232053422370618,0.00704277903652222,0.0018756483614965,1,1
"C14069",0.00614490744954176,0.909091,0.0127639781507056,0.0153562513416541,0,0,0.545455,0.545455,0,0,0,0.0167597765363128,0.365609348914858,0.0123757141782207,0.0027057411244499,0.142857,0.833333333333333
"C14070",0.0173414738310868,0.636364,0,0,0,0.0197393895238745,0,0,0,0.0555553333333333,0.00813008130081301,0,0.215358931552588,0.0403958242817141,0.00426488703346168,0.2,1
"C14071",0.0571107073328988,1,0.011511928020576,0.0087803980496182,0.009184,0,0.75,0.083333,0.666667,0,0,0.0446927374301676,0.0450751252086811,0.00873687365260102,0.0061961870128629,0,1
"C14072",0.0215086522481303,1,0.00387442222678543,0.00466128982796161,0,0.0421413897180413,0.166667,0.166667,0,0.222222,0.0487804878048781,0.00558659217877095,0.382303839732888,0.00591202602640414,0.00227441844354325,0,1
"C14073",0.000164991762786396,0.181818,0.000326267134887194,0.000392529669723083,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.181969949916528,0.0129333058678663,0.00157602808868515,1,1
"C14074",0.102804063880109,1,0.00564360576571124,0,0.0123004444444444,0,0.333333,0,0.333333,0,0,0.0111731843575419,0.0984974958263773,0.0111601173915449,0.0052809332028802,0,1
"C14075",0.00398757981835532,0.545455,0.0174642640626743,0.0210111318961023,0,0,0.272727,0.272727,0,0,0,0.00837988826815642,0.0751252086811352,0.00841546941057634,0.000903676030498834,0,0.833333333333333
"C14076",0.0766427469086272,1,0.00803065769132968,0.00328915330123585,0.0115444444444444,0,0.916667,0.25,0.833333,0,0,0.0977653631284916,0.0484140233722871,0.00864628216786775,0.0111033509882224,0,1
"C14077",0.0542714496743125,1,0.00044351938648728,0,0.000966666666666667,0.0262795973870305,0.083333,0,0.083333,0.222222,0.040650406504065,0.00279329608938547,0.0984974958263773,0.00504185953755575,0.00641033360689989,0,1
"C14078",0.118418313971455,0.909091,0.002507974682486,0.00245331043576927,0.00102177777777778,0,0.166667,0.083333,0.083333,0,0,0.00558659217877095,0.298831385642738,0.0736925022915352,0.0082498938443937,0.090909,1
"C14079",0.0944194575035429,1,0,0,0,0.0101584070232668,0,0,0,0.0555553333333333,0.00813008130081301,0,0.208681135225376,0.0235119725045103,0.00739071343752309,0,1
"C14080",0.00941071538367255,1,0.0311262925021569,0.0374478211536692,0,0,1,1,0,0,0,0.0726256983240224,0.449081803005008,0.0292230885363204,0.00249874050918428,0.916667,1
"C14081",0.0587857079059136,1,0.00543805747073231,0,0.0118524444444444,0,0.166667,0,0.166667,0,0,0.00558659217877095,0.0450751252086811,0.02053091036703,0.00874901677959122,0,1
"C14082",0.107461416643707,1,0.0810855396978399,0.080929559324113,0.030116,0,1,0.833333,0.416667,0,0,0.0642458100558659,0.232053422370618,0.0672926595548497,0.00672386334205785,0,1
"C14083",0.0248136500982326,0.545455,0.00730430548228706,0,0.01592,0.0385856740373309,0.5,0,0.416667,0.0555553333333333,0.016260162601626,0.0167597765363128,0.0818030050083473,0.00956469480857734,0.00404039304457356,0.5,1
"C14084",0.0995104143169139,1,0,0,0,0.0409500965782198,0,0,0,0.111111333333333,0.016260162601626,0,0.181969949916528,0.0151270649665473,0.00574416005349377,0,1
"C14085",0.0560245951390063,1,0,0,0,0.00457457634740677,0,0,0,0.166666666666667,0.0487804878048781,0,0.0383973288814691,0.00439166149505797,0.00344431805406099,0,1
"C14086",0.257112189178967,1,0,0,0,0.00840595994556128,0,0,0,0.166666666666667,0.024390243902439,0,0.165275459098498,0.0254065148845594,0.023933982905358,0,1
"C14087",0.00304273320374349,1,0.00897234620939784,0,0.0195555555555556,0,0.916667,0,0.916667,0,0,0.0307262569832402,0.215358931552588,0.00911791907135436,0.00247032931571056,1,1
"C14088",0.0263324984177398,1,0.0244590236007371,0.0109662976478886,0.0334426666666667,0,0.833333,0.166667,0.666667,0,0,0.0474860335195531,0.215358931552588,0.00976300426548941,0.00240046255341302,0,1
"C14089",0.0747173978447385,1,0.0032516598330695,0.00391204882087767,0,0,0.1,0.1,0,0,0,0.00837988826815642,0.0517529215358932,0.00922830719675495,0.00398926188512158,0,0.666666666666667
"C14090",0.0222637823940719,0.454545,0,0,0,0.0355936940551869,0,0,0,0.222222,0.032520325203252,0,0.0484140233722871,0.00623801880196086,0.00145026129928451,0,1
"C14091",0.204495761280645,1,0.0245047009996213,0,0.0534088888888889,0.0211099053347996,0.583333,0,0.583333,0.0555553333333333,0.016260162601626,0.0195530726256983,0.131886477462437,0.0341903934977692,0.047364233628446,0,1
"C14092",0.00103586895289597,0.818182,0.00450452563103632,0,0.00981777777777778,0,0.75,0,0.75,0,0,0.0251396648044693,0.0818030050083473,0.00542871490641596,0.00190987136170405,0.888889,1
"C14094",0.0000000601791556780019,0.090909,0,0,0,0.00204915344784916,0,0,0,0.0555553333333333,0.00813008130081301,0,0.0484140233722871,0.0267928798128876,0.000180482632317263,0.181818,1
"C14095",0.0591784096644204,1,0,0,0,0.00183373222073668,0,0,0,0.111111333333333,0.016260162601626,0,0.0383973288814691,0.00697630905047707,0.00303059301843561,0,1
"C14096",0.426493698001009,1,0.00471333659736413,0.0012865159925174,0.00794222222222222,0.063478703582106,1,0.083333,1,0.166666666666667,0.146341463414634,0.0391061452513966,0.398998330550918,0.0422626618258898,0.0375664682366927,0,1
"C14097",0.00284075226515602,0.727273,0.00379265152610433,0.00110374436505259,0.00626666666666667,0,0.333333,0.083333,0.25,0,0,0.0139664804469274,0.131886477462437,0.00724074167752894,0.00168079566278004,0,1
"C14098",0.00306210663837127,0.333333,0,0,0,0.0178014885197783,0,0,0,0.111111333333333,0.040650406504065,0,0.0383973288814691,0.0515791030255888,0.000704848679904945,1,0
"C14099",0.13404292207177,1,0.0112280756132242,0,0.0259533333333333,0,1,0,0.916667,0,0,0.0670391061452514,0.0984974958263773,0.00943551768358194,0.0141393169876799,0,1
"C14100",0.0229687811503274,1,0.0394828094944552,0.0377557116133583,0.0176555555555556,0.00841305629232237,1,1,0.916667,0.0555553333333333,0.00813008130081301,0.0949720670391061,0.131886477462437,0.0482877274997395,0.00248813407772334,0,1
"C14101",0.290034943536114,0.888889,0,0,0,0.0870857806757979,0,0,0,0.370370666666667,0.040650406504065,0,0.215358931552588,0.0858612257716682,0.0133255305479026,0,0.5
"C14102",0.10966078109553,1,0,0,0,0.0235495911309286,0,0,0,0.111111333333333,0.016260162601626,0,0.198664440734558,0.00939677522598645,0.00742876451771067,0,1
"C14103",0.00855166623332073,1,0.0270540708248461,0.0251039896960962,0.0134866666666667,0,0.666667,0.666667,0.166667,0,0,0.0726256983240224,0.198664440734558,0.019073608761106,0.00191086537804793,0.142857,1
"C14104",0.013835291549756,0.454545,0,0,0,0.0177710757323759,0,0,0,0.121212,0.016260162601626,0,0.0550918196994992,0.0055143566888053,0.00244488972708826,0,0.833333333333333
"C14105",0.0541141572726129,1,0.000515094239203158,0.000619706216075317,0,0,0.166667,0.166667,0,0,0,0.00558659217877095,0.0984974958263773,0.0223833139146785,0.00310521503692133,0,1
"C14106",0.0745735102711977,1,0.00802678326910289,0.00965696586831856,0,0,0.416667,0.416667,0,0,0,0.0223463687150838,0.0484140233722871,0.00934088207027339,0.00807703543745041,0,1
"C14107",0.000320810720394191,0.181818,0.00150164448831831,0.00180661780490049,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.131886477462437,0.00141709562503331,0.000210750861236029,0,1
"C14108",0.103390332575514,1,0,0,0,0.0382685135299144,0,0,0,0.277778,0.0569105691056911,0,0.348914858096828,0.0117578736397507,0.00755392494261393,0,1
"C14109",0.0256439090889018,1,0.100101407903862,0.056189640896685,0.116380888888889,0,1,0.916667,1,0,0,0.301675977653631,0.248747913188648,0.0904858484845743,0.00255588947962628,0.75,1
"C14111",0.0496163617159545,1,0.00916586340377781,0,0.0199773333333333,0,1,0,1,0,0,0.0502793296089385,0.0317195325542571,0.0126730556146929,0.00648250045776066,0,1
"C14112",0.292041671412383,1,0,0,0,0.064520788363236,0,0,0,0.333333333333333,0.138211382113821,0,0.198664440734558,0.0432543914988271,0.0203980045401285,0,1
"C14113",0.247072554252318,1,0.0181051750657683,0.0198889877027814,0.00342977777777778,0.016254277510113,0.583333,0.5,0.166667,0.111111333333333,0.016260162601626,0.0418994413407821,0.198664440734558,0.0215240334942655,0.0144966009012871,0,1
"C14114",0.252190970509853,1,0,0,0,0.00607962877522563,0,0,0,0.0555553333333333,0.00813008130081301,0,0.165275459098498,0.0194505546506421,0.0242461820545754,0,1
"C14115",0.0905809648217988,1,0.0423164395609505,0.0451826182955626,0.0103768888888889,0,0.916667,0.916667,0.416667,0,0,0.0698324022346369,0.282136894824708,0.0747750559741782,0.00591093952874334,0,1
"C14116",0.179674722957012,1,0,0,0,0.0060945473708265,0,0,0,0.0555553333333333,0.00813008130081301,0,0.282136894824708,0.0273610552333012,0.0104917342330238,0,1
"C14117",0.00520028385488994,1,0.0305237178874121,0.0105313257076267,0.0474488888888889,0,0.916667,0.333333,0.833333,0,0,0.134078212290503,0.165275459098498,0.0347000676343084,0.00215805474066544,0.416667,1
"C14119",0.228610715417701,1,0,0,0,0.0063898570949331,0,0,0,0.166666666666667,0.024390243902439,0,0.153589315525876,0.0194064611810697,0.0318363550558814,0,1
"C14120",0.236629049292597,1,0.0397281215964985,0.0134036615658254,0.0623066666666667,0.0396744359535279,1,0.25,1,0.0555553333333333,0.016260162601626,0.0754189944134078,0.382303839732888,0.0472938712307693,0.0152616354522437,0,1
"C14121",0.0121350575837012,1,0.0315647139646616,0.0379752828973596,0,0,1,1,0,0,0,0.0335195530726257,0.298831385642738,0.0242643547048068,0.00257278024499164,0.333333,1
"C14122",0.27302293262314,1,0.00553430627552403,0.0050047532889693,0.00299555555555556,0.021503522146385,0.583333,0.166667,0.333333,0.222222,0.0569105691056911,0.0195530726256983,0.332220367278798,0.0261818573979163,0.0159045231431005,0,1
"C14123",0.0241895464630805,1,0.0164238797363027,0.0197594529117728,0,0.040657539901974,0.5,0.5,0,0.111111333333333,0.032520325203252,0.0167597765363128,0.232053422370618,0.0139670710835376,0.00248653724371521,0.285714,1
"C14124",0.0221495178261204,1,0.0560514702718641,0.0398353828697599,0.05,0,1,1,0.666667,0,0,0.134078212290503,0.148580968280467,0.0529324716075391,0.00221945478038578,0.25,1
"C14125",0.00723957695133212,0.272727,0.00483772594253987,0,0.010544,0.0236232669142499,1,0,1,0.0555553333333333,0.016260162601626,0.0335195530726257,0.0383973288814691,0.0243063299377314,0.00143750013397884,0,1
"C14126",0.282324175033467,1,0.120297751387298,0.0915693213530007,0.0963053333333333,0,1,0.75,0.916667,0,0,0.312849162011173,0.198664440734558,0.0555301695629527,0.0364546377969504,0,1
"C14128",0.20856338625517,1,0.0147128125307787,0.00429329326259622,0.0242893333333333,0,0.916667,0.083333,1,0,0,0.14804469273743,0.449081803005008,0.0230589642344895,0.0177279570035757,0,1
"C14129",0.128894348547974,1,0.00940709716663502,0.000588794504584624,0.0194364444444444,0,0.416667,0.083333,0.333333,0,0,0.0167597765363128,0.265442404006678,0.0199204361423974,0.00891886882010085,0,1
"C14130",0.456599332279395,1,0,0,0,0.0588196209422973,0,0,0,0.0555553333333333,0.016260162601626,0,0.582637729549249,0.0464081392710712,0.033779019245678,0,1
"C14131",0.140859515123961,1,0.00643358006605686,0.00774019442485203,0,0.140638793948045,0.25,0.25,0,0.555555333333333,0.227642276422764,0.0111731843575419,0.198664440734558,0.0318948905482428,0.011871189579069,0.1,1
"C14132",0.176374500632736,1,0.00668847626518748,0.00804685822932319,0,0.178560725629139,0.166667,0.166667,0,0.388888666666667,0.219512195121951,0.00558659217877095,0.165275459098498,0.132071639421846,0.0216458581636402,0.166667,1
"C14133",0.0103432145588505,1,0.0390515251255262,0.0443619859547978,0.00474755555555556,0,1,1,0.833333,0,0,0.187150837988827,0.248747913188648,0.0350215811200902,0.00229647020448344,1,1
"C14134",0.0429526774918346,1,0,0,0,0.0272634048560873,0,0,0,0.166666666666667,0.032520325203252,0,0.0484140233722871,0.0239255061215462,0.00373524332435638,0,1
"C14136",0.194441099629325,1,0,0,0,0.0657090146903505,0,0,0,0.333333333333333,0.0731707317073171,0,0.198664440734558,0.0515958960839745,0.0102889980105646,0,1
"C14137",0.00387942763569326,1,0.0122350175582698,0,0.0266666666666667,0,0.666667,0,0.666667,0,0,0.0335195530726257,0.0984974958263773,0.0113220724542661,0.00216692987257009,1,1
"C14138",0.0126572086970101,1,0,0,0,0.0136381105499652,0,0,0,0.0555553333333333,0.00813008130081301,0,0.0484140233722871,0.0180476915294094,0.00255402209161664,0.083333,1
"C14139",0.00983056119715594,1,0.0574232196571055,0.0629512097887086,0.0111128888888889,0,1,1,0.5,0,0,0.053072625698324,0.198664440734558,0.0409839380974628,0.00213416709439951,0.8,1
"C14140",0.0199306931367515,0.545455,0,0,0,0.0196320379684672,0,0,0,0.0555553333333333,0.00813008130081301,0,0.0484140233722871,0.052275356390715,0.00249147558716767,0.166667,1
"C14141",0.033984211161461,1,0.00753452772934184,0,0.0164217777777778,0,0.583333,0,0.5,0,0,0.0251396648044693,0.415692821368948,0.0145559205843245,0.00321925077391281,0,1
"C14142",0.0041019802882745,0.818182,0,0,0,0.151803903324468,0,0,0,0.0555553333333333,0.016260162601626,0,0.499165275459099,0.221629021784148,0.000221591043396799,0.142857,1
"C14143",0.00718575698899919,0.636364,0.0231148030050019,0.0278092551136189,0,0,0.25,0.25,0,0,0,0.0111731843575419,0.549248747913189,0.0946730958451408,0.00306629571554247,0.428571,1
"C14144",0.255153597958172,1,0.189278168629945,0.0387343371461866,0.342367111111111,0.0943301776447713,0.833333,0.5,0.666667,0.0555553333333333,0.00813008130081301,0.310055865921788,0.298831385642738,0.331665248024036,0.0521352107029306,0,1
"C14145",0.0500137916341454,1,0.00578716330506161,0,0.0126133333333333,0,0.75,0,0.75,0,0,0.0307262569832402,0.0317195325542571,0.0120548319048785,0.00794784645142379,0,1
"C14146",0.00369647528311636,1,0.0205662488476143,0.00441595878438468,0.0368248888888889,0,1,0.166667,0.916667,0,0,0.0391061452513966,0.198664440734558,0.0260451378599609,0.00198195064112404,0.8,1
"C14147",0.223309023489036,1,0.0443064651668031,0.0365967677635009,0.0302684444444444,0,1,1,1,0,0,0.125698324022346,0.365609348914858,0.0281068981074225,0.0159392308946194,0,1
"C14148",0.0673254170241148,1,0,0,0,0.00426129366799866,0,0,0,0.121212,0.016260162601626,0,0.0484140233722871,0.00485553797124303,0.00752614826580754,0,0.833333333333333
"C14149",0.00139405744049788,0.636364,0.00457915923814177,0,0.00998044444444444,0,0.583333,0,0.5,0,0,0.0195530726256983,0.0984974958263773,0.00521163086196221,0.00219423205901411,0.6,1
"C14150",0.0149999172720403,1,0.0258003893590421,0.0219213100677727,0.01652,0,0.833333,0.5,0.5,0,0,0.0670391061452514,0.232053422370618,0.0353151608529684,0.00257893300578378,0.083333,1
"C14151",0.106785872853513,1,0.0189489834433703,0.00729884387745714,0.0280773333333333,0.033244271616629,1,0.25,1,0.0555553333333333,0.00813008130081301,0.0558659217877095,0.115191986644407,0.0254580519331351,0.0241306774182393,0,1
"C14152",0.13261604850708,1,0,0,0,0.0613636472969016,0,0,0,0.060606,0.016260162601626,0,0.0984974958263773,0.0134799106244202,0.00982541150321919,0,0.833333333333333
"C14153",0.000963834030938228,0.777778,0.00523047000616033,0,0.0114,0,0.666667,0,0.555556,0,0,0.0167597765363128,0.0651085141903172,0.00605109812009294,0.00143656910991483,0.8,0.5
"C14154",0.135025608667314,1,0,0,0,0.138686152360574,0,0,0,0.388888666666667,0.130081300813008,0,0.0984974958263773,0.0889887427594274,0.00763441967913007,0.1,1
"C14155",0.170810257392781,0.833333,0.00469009006400342,0.00181544972246926,0.00693333333333333,0.0954083781386564,0.833333,0.166667,0.666667,0.222222,0.040650406504065,0.0307262569832402,0.148580968280467,0.0111806809663671,0.012479976183927,0,0
"C14156",0.0429256790010984,1,0.0222473402601206,0.0267656168542427,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.0851419031719533,0.0151124223797024,0.00382277841992678,0,1
"C14157",0.0223935076487728,1,0,0,0,0.034361231700481,0,0,0,0.222222,0.0569105691056911,0,0.298831385642738,0.123634597908176,0.00402479720049831,0.2,1
"C14158",0.0111474554118877,0.545455,0.0346434522162409,0.0416792909932841,0,0,0.25,0.25,0,0,0,0.0279329608938547,0.0984974958263773,0.0564989914055731,0.00250083824502802,1,1
"C14159",0.173198177947827,1,0.00785080293322311,0.00944524517771167,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.235392320534224,0.0179645527519702,0.0102742243642897,0,1
"C14161",0.144923672865404,1,0,0,0,0.0225692760619068,0,0,0,0.222222,0.0487804878048781,0,0.0984974958263773,0.0131131791543259,0.00859476830504445,0,1
"C14162",0.00232062644824867,0.454545,0.00725944375124007,0.00873378515133859,0,0,0.166667,0.166667,0,0,0,0.00558659217877095,0.549248747913189,0.0164948212726736,0.00269465165619844,0,1
"C14163",0.0212798284654187,1,0.0186796091401291,0.0224733049158208,0,0,0.416667,0.416667,0,0,0,0.0391061452513966,0.015025041736227,0.0123850643476467,0.00264617979705144,0.083333,1
"C14164",0.244866791590472,1,0.0270253185335842,0.0325139685362937,0,0,0.333333,0.333333,0,0,0,0.0139664804469274,0.148580968280467,0.0406940639577775,0.0785810043415146,0,1
"C14165",0.0110008282689301,1,0.0398983922575178,0,0.08696,0,1,0,1,0,0,0.0335195530726257,0.131886477462437,0.0354945634311259,0.00232785738727019,0.916667,1
"C14166",0.00372645390235505,1,0.0154921831492405,0.0106073783311356,0.0145493333333333,0,1,1,0.916667,0,0,0.0698324022346369,0.258764607679466,0.0136302383936035,0.00238079659398864,0.75,1
"C14167",0.0538246556244141,1,0,0,0,0.00123985328825907,0,0,0,0.111111333333333,0.024390243902439,0,0.0383973288814691,0.00574644340456159,0.00407158952291197,0,1
"C14168",0.0070671719672663,0.636364,0.0469094651523249,0.051358091324481,0.0092,0,0.583333,0.5,0.25,0,0,0.0363128491620112,0.198664440734558,0.0640955118068352,0.00201891953148148,1,1
"C14169",0.000849620767554821,0.272727,0.00163133567443597,0,0.00355555555555556,0,0.166667,0,0.166667,0,0,0.00558659217877095,0.165275459098498,0.00275940519391051,0.000914209064763542,0,1
"C14170",0.146610844121275,1,0.0047210854418177,0,0.0102897777777778,0,0.5,0,0.5,0,0,0.0167597765363128,0.0984974958263773,0.0360471245058886,0.0145201592025021,0,1
